home_id,date,shift,staff_hours,required_hours,staff_cost
h046,2026-11-02,night,65.03,64.5,812.85
h047,2026-11-02,morning,66.09,69.6,826.16
h047,2026-11-02,afternoon,57.83,60.9,722.89
h047,2026-11-02,night,41.31,43.5,516.35
h048,2026-11-02,morning,84.65,84.0,1058.1
h048,2026-11-02,afternoon,74.07,73.5,925.84
h048,2026-11-02,night,52.91,52.5,661.31
h049,2026-11-02,morning,94.01,115.2,1175.11
h049,2026-11-02,afternoon,82.26,100.8,1028.22
h049,2026-11-02,night,58.76,72.0,734.45
h050,2026-11-02,morning,87.57,86.4,1094.67
h050,2026-11-02,afternoon,76.63,75.6,957.84
h050,2026-11-02,night,54.73,54.0,684.17
h001,2026-11-03,morning,121.79,151.2,1522.41
h001,2026-11-03,afternoon,106.57,132.3,1332.11
h001,2026-11-03,night,76.12,94.5,951.51
h002,2026-11-03,morning,65.22,60.0,815.28
h002,2026-11-03,afternoon,57.07,52.5,713.37
h002,2026-11-03,night,40.76,37.5,509.55
h003,2026-11-03,morning,92.51,88.8,1156.34
h003,2026-11-03,afternoon,80.94,77.7,1011.8
h003,2026-11-03,night,57.82,55.5,722.71
h004,2026-11-03,morning,75.09,76.8,938.6
h004,2026-11-03,afternoon,65.7,67.2,821.27
h004,2026-11-03,night,46.93,48.0,586.62
h005,2026-11-03,morning,92.8,88.8,1159.97
h005,2026-11-03,afternoon,81.2,77.7,1014.97
h005,2026-11-03,night,58.0,55.5,724.98
h006,2026-11-03,morning,123.88,134.4,1548.55
h006,2026-11-03,afternoon,108.4,117.6,1354.98
h006,2026-11-03,night,77.43,84.0,967.84
h007,2026-11-03,morning,94.14,93.6,1176.77
h007,2026-11-03,afternoon,82.37,81.9,1029.68
h007,2026-11-03,night,58.84,58.5,735.48
h008,2026-11-03,morning,94.45,88.8,1180.58
h008,2026-11-03,afternoon,82.64,77.7,1033.0
h008,2026-11-03,night,59.03,55.5,737.86
h009,2026-11-03,morning,68.62,91.2,857.8
h009,2026-11-03,afternoon,60.05,79.8,750.58
h009,2026-11-03,night,42.89,57.0,536.13
h010,2026-11-03,morning,92.57,96.0,1157.07
h010,2026-11-03,afternoon,80.99,84.0,1012.43
h010,2026-11-03,night,57.85,60.0,723.17
h011,2026-11-03,morning,117.39,117.6,1467.34
h011,2026-11-03,afternoon,102.71,102.9,1283.92
h011,2026-11-03,night,73.37,73.5,917.09
h012,2026-11-03,morning,99.22,100.8,1240.21
h012,2026-11-03,afternoon,86.81,88.2,1085.19
h012,2026-11-03,night,62.01,63.0,775.13
h013,2026-11-03,morning,109.87,98.4,1373.38
h013,2026-11-03,afternoon,96.14,86.1,1201.71
h013,2026-11-03,night,68.67,61.5,858.36
h014,2026-11-03,morning,113.58,124.8,1419.74
h014,2026-11-03,afternoon,99.38,109.2,1242.27
h014,2026-11-03,night,70.99,78.0,887.34
h015,2026-11-03,morning,127.72,134.4,1596.52
h015,2026-11-03,afternoon,111.76,117.6,1396.95
h015,2026-11-03,night,79.83,84.0,997.82
h016,2026-11-03,morning,146.32,172.8,1828.94
h016,2026-11-03,afternoon,128.03,151.2,1600.32
h016,2026-11-03,night,91.45,108.0,1143.09
h017,2026-11-03,morning,126.43,112.8,1580.36
h017,2026-11-03,afternoon,110.63,98.7,1382.82
h017,2026-11-03,night,79.02,70.5,987.73
h018,2026-11-03,morning,138.81,141.6,1735.13
h018,2026-11-03,afternoon,121.46,123.9,1518.23
h018,2026-11-03,night,86.76,88.5,1084.45
h019,2026-11-03,morning,99.58,103.2,1244.76
h019,2026-11-03,afternoon,87.13,90.3,1089.16
h019,2026-11-03,night,62.24,64.5,777.97
h020,2026-11-03,morning,121.89,122.4,1523.58
h020,2026-11-03,afternoon,106.65,107.1,1333.13
h020,2026-11-03,night,76.18,76.5,952.24
h021,2026-11-03,morning,116.02,110.4,1450.24
h021,2026-11-03,afternoon,101.52,96.6,1268.96
h021,2026-11-03,night,72.51,69.0,906.4
h022,2026-11-03,morning,64.13,62.4,801.68
h022,2026-11-03,afternoon,56.12,54.6,701.47
h022,2026-11-03,night,40.08,39.0,501.05
h023,2026-11-03,morning,75.62,62.4,945.23
h023,2026-11-03,afternoon,66.17,54.6,827.07
h023,2026-11-03,night,47.26,39.0,590.77
h024,2026-11-03,morning,136.79,132.0,1709.92
h024,2026-11-03,afternoon,119.69,115.5,1496.18
h024,2026-11-03,night,85.5,82.5,1068.7
h025,2026-11-03,morning,85.49,88.8,1068.69
h025,2026-11-03,afternoon,74.81,77.7,935.1
h025,2026-11-03,night,53.43,55.5,667.93
h026,2026-11-03,morning,103.15,108.0,1289.37
h026,2026-11-03,afternoon,90.26,94.5,1128.2
h026,2026-11-03,night,64.47,67.5,805.86
h027,2026-11-03,morning,134.83,139.2,1685.33
h027,2026-11-03,afternoon,117.97,121.8,1474.66
h027,2026-11-03,night,84.27,87.0,1053.33
h028,2026-11-03,morning,78.13,88.8,976.64
h028,2026-11-03,afternoon,68.36,77.7,854.56
h028,2026-11-03,night,48.83,55.5,610.4
h029,2026-11-03,morning,55.38,55.2,692.2
h029,2026-11-03,afternoon,48.45,48.3,605.68
h029,2026-11-03,night,34.61,34.5,432.63
h030,2026-11-03,morning,140.27,132.0,1753.42
h030,2026-11-03,afternoon,122.74,115.5,1534.24
h030,2026-11-03,night,87.67,82.5,1095.89
h031,2026-11-03,morning,125.52,132.0,1569.04
h031,2026-11-03,afternoon,109.83,115.5,1372.91
h031,2026-11-03,night,78.45,82.5,980.65
h032,2026-11-03,morning,89.8,96.0,1122.49
h032,2026-11-03,afternoon,78.57,84.0,982.18
h032,2026-11-03,night,56.12,60.0,701.56
h033,2026-11-03,morning,78.04,69.6,975.51
h033,2026-11-03,afternoon,68.29,60.9,853.57
h033,2026-11-03,night,48.78,43.5,609.69
h034,2026-11-03,morning,108.43,122.4,1355.4
h034,2026-11-03,afternoon,94.88,107.1,1185.97
h034,2026-11-03,night,67.77,76.5,847.12
h035,2026-11-03,morning,122.18,146.4,1527.27
h035,2026-11-03,afternoon,106.91,128.1,1336.36
h035,2026-11-03,night,76.36,91.5,954.54
h036,2026-11-03,morning,53.92,59.4,674.02
h036,2026-11-03,afternoon,47.18,51.97,589.77
h036,2026-11-03,night,33.7,37.12,421.26
h037,2026-11-03,morning,56.81,64.8,710.18
h037,2026-11-03,afternoon,49.71,56.7,621.41
h037,2026-11-03,night,35.51,40.5,443.86
h038,2026-11-03,morning,66.8,64.8,835.03
h038,2026-11-03,afternoon,58.45,56.7,730.65
h038,2026-11-03,night,41.75,40.5,521.89
h039,2026-11-03,morning,156.16,160.8,1952.0
h039,2026-11-03,afternoon,136.64,140.7,1708.0
h039,2026-11-03,night,97.6,100.5,1220.0
h040,2026-11-03,morning,99.03,100.8,1237.86
h040,2026-11-03,afternoon,86.65,88.2,1083.12
h040,2026-11-03,night,61.89,63.0,773.66
h041,2026-11-03,morning,94.37,86.4,1179.61
h041,2026-11-03,afternoon,82.57,75.6,1032.16
h041,2026-11-03,night,58.98,54.0,737.26
h042,2026-11-03,morning,113.36,120.0,1417.04
h042,2026-11-03,afternoon,99.19,105.0,1239.91
h042,2026-11-03,night,70.85,75.0,885.65
h043,2026-11-03,morning,135.09,127.2,1688.59
h043,2026-11-03,afternoon,118.2,111.3,1477.52
h043,2026-11-03,night,84.43,79.5,1055.37
h044,2026-11-03,morning,129.13,115.2,1614.1
h044,2026-11-03,afternoon,112.99,100.8,1412.34
h044,2026-11-03,night,80.71,72.0,1008.82
h045,2026-11-03,morning,111.0,115.2,1387.51
h045,2026-11-03,afternoon,97.13,100.8,1214.07
h045,2026-11-03,night,69.38,72.0,867.19
h046,2026-11-03,morning,109.28,103.2,1366.06
h046,2026-11-03,afternoon,95.62,90.3,1195.3
h046,2026-11-03,night,68.3,64.5,853.79
h047,2026-11-03,morning,68.25,69.6,853.17
h047,2026-11-03,afternoon,59.72,60.9,746.52
h047,2026-11-03,night,42.66,43.5,533.23
h048,2026-11-03,morning,90.21,84.0,1127.62
h048,2026-11-03,afternoon,78.93,73.5,986.67
h048,2026-11-03,night,56.38,52.5,704.77
h049,2026-11-03,morning,100.72,115.2,1258.96
h049,2026-11-03,afternoon,88.13,100.8,1101.59
h049,2026-11-03,night,62.95,72.0,786.85
h050,2026-11-03,morning,75.03,86.4,937.83
h050,2026-11-03,afternoon,65.65,75.6,820.6
h050,2026-11-03,night,46.89,54.0,586.14
h001,2026-11-04,morning,148.79,153.6,1859.9
h001,2026-11-04,afternoon,130.19,134.4,1627.41
h001,2026-11-04,night,93.0,96.0,1162.44
h002,2026-11-04,morning,55.73,60.0,696.66
h002,2026-11-04,afternoon,48.77,52.5,609.58
h002,2026-11-04,night,34.83,37.5,435.42
h003,2026-11-04,morning,85.13,88.8,1064.12
h003,2026-11-04,afternoon,74.49,77.7,931.1
h003,2026-11-04,night,53.21,55.5,665.07
h004,2026-11-04,morning,75.45,76.8,943.14
h004,2026-11-04,afternoon,66.02,67.2,825.25
h004,2026-11-04,night,47.16,48.0,589.46
h005,2026-11-04,morning,93.91,88.8,1173.94
h005,2026-11-04,afternoon,82.18,77.7,1027.2
h005,2026-11-04,night,58.7,55.5,733.71
h006,2026-11-04,morning,130.02,134.4,1625.21
h006,2026-11-04,afternoon,113.76,117.6,1422.06
h006,2026-11-04,night,81.26,84.0,1015.76
h007,2026-11-04,morning,87.43,93.6,1092.89
h007,2026-11-04,afternoon,76.5,81.9,956.28
h007,2026-11-04,night,54.64,58.5,683.05
h008,2026-11-04,morning,86.3,88.8,1078.79
h008,2026-11-04,afternoon,75.51,77.7,943.94
h008,2026-11-04,night,53.94,55.5,674.24
h009,2026-11-04,morning,85.59,91.2,1069.85
h009,2026-11-04,afternoon,74.89,79.8,936.12
h009,2026-11-04,night,53.49,57.0,668.66
h010,2026-11-04,morning,88.83,96.0,1110.34
h010,2026-11-04,afternoon,77.72,84.0,971.54
h010,2026-11-04,night,55.52,60.0,693.96
h011,2026-11-04,morning,102.42,117.6,1280.31
h011,2026-11-04,afternoon,89.62,102.9,1120.27
h011,2026-11-04,night,64.02,73.5,800.19
h012,2026-11-04,morning,101.36,100.8,1267.0
h012,2026-11-04,afternoon,88.69,88.2,1108.63
h012,2026-11-04,night,63.35,63.0,791.88
h013,2026-11-04,morning,93.92,98.4,1174.04
h013,2026-11-04,afternoon,82.18,86.1,1027.28
h013,2026-11-04,night,58.7,61.5,733.77
h014,2026-11-04,morning,134.45,124.8,1680.59
h014,2026-11-04,afternoon,117.64,109.2,1470.52
h014,2026-11-04,night,84.03,78.0,1050.37
h015,2026-11-04,morning,118.84,134.4,1485.47
h015,2026-11-04,afternoon,103.98,117.6,1299.79
h015,2026-11-04,night,74.27,84.0,928.42
h016,2026-11-04,morning,165.31,172.8,2066.33
h016,2026-11-04,afternoon,144.64,151.2,1808.04
h016,2026-11-04,night,103.32,108.0,1291.45
h017,2026-11-04,morning,129.16,112.8,1614.5
h017,2026-11-04,afternoon,113.01,98.7,1412.68
h017,2026-11-04,night,80.72,70.5,1009.06
h018,2026-11-04,morning,130.96,141.6,1636.95
h018,2026-11-04,afternoon,114.59,123.9,1432.33
h018,2026-11-04,night,81.85,88.5,1023.09
h019,2026-11-04,morning,101.25,103.2,1265.59
h019,2026-11-04,afternoon,88.59,90.3,1107.39
h019,2026-11-04,night,63.28,64.5,790.99
h020,2026-11-04,morning,110.49,122.4,1381.18
h020,2026-11-04,afternoon,96.68,107.1,1208.53
h020,2026-11-04,night,69.06,76.5,863.24
h021,2026-11-04,morning,98.49,110.4,1231.13
h021,2026-11-04,afternoon,86.18,96.6,1077.24
h021,2026-11-04,night,61.56,69.0,769.46
h022,2026-11-04,morning,70.12,62.4,876.55
h022,2026-11-04,afternoon,61.36,54.6,766.98
h022,2026-11-04,night,43.83,39.0,547.85
h023,2026-11-04,morning,63.25,62.4,790.67
h023,2026-11-04,afternoon,55.35,54.6,691.84
h023,2026-11-04,night,39.53,39.0,494.17
h024,2026-11-04,morning,133.41,132.0,1667.65
h024,2026-11-04,afternoon,116.74,115.5,1459.19
h024,2026-11-04,night,83.38,82.5,1042.28
h025,2026-11-04,morning,76.75,88.8,959.37
h025,2026-11-04,afternoon,67.16,77.7,839.45
h025,2026-11-04,night,47.97,55.5,599.6
h026,2026-11-04,morning,111.1,108.0,1388.74
h026,2026-11-04,afternoon,97.21,94.5,1215.15
h026,2026-11-04,night,69.44,67.5,867.97
h027,2026-11-04,morning,152.09,139.2,1901.11
h027,2026-11-04,afternoon,133.08,121.8,1663.47
h027,2026-11-04,night,95.06,87.0,1188.2
h028,2026-11-04,morning,96.97,88.8,1212.07
h028,2026-11-04,afternoon,84.85,77.7,1060.56
h028,2026-11-04,night,60.6,55.5,757.55
h029,2026-11-04,morning,58.15,55.2,726.89
h029,2026-11-04,afternoon,50.88,48.3,636.03
h029,2026-11-04,night,36.34,34.5,454.31
h030,2026-11-04,morning,120.07,132.0,1500.91
h030,2026-11-04,afternoon,105.06,115.5,1313.29
h030,2026-11-04,night,75.05,82.5,938.07
h031,2026-11-04,morning,135.31,132.0,1691.33
h031,2026-11-04,afternoon,118.39,115.5,1479.92
h031,2026-11-04,night,84.57,82.5,1057.08
h032,2026-11-04,morning,103.66,98.4,1295.69
h032,2026-11-04,afternoon,90.7,86.1,1133.73
h032,2026-11-04,night,64.78,61.5,809.81
h033,2026-11-04,morning,59.61,69.6,745.11
h033,2026-11-04,afternoon,52.16,60.9,651.97
h033,2026-11-04,night,37.26,43.5,465.69
h034,2026-11-04,morning,111.42,122.4,1392.76
h034,2026-11-04,afternoon,97.49,107.1,1218.66
h034,2026-11-04,night,69.64,76.5,870.47
h035,2026-11-04,morning,156.8,146.4,1960.03
h035,2026-11-04,afternoon,137.2,128.1,1715.02
h035,2026-11-04,night,98.0,91.5,1225.02
h036,2026-11-04,morning,61.64,57.6,770.46
h036,2026-11-04,afternoon,53.93,50.4,674.15
h036,2026-11-04,night,38.52,36.0,481.54
h037,2026-11-04,morning,54.67,62.4,683.37
h037,2026-11-04,afternoon,47.84,54.6,597.95
h037,2026-11-04,night,34.17,39.0,427.11
h038,2026-11-04,morning,68.92,64.8,861.52
h038,2026-11-04,afternoon,60.31,56.7,753.83
h038,2026-11-04,night,43.08,40.5,538.45
h039,2026-11-04,morning,162.03,160.8,2025.32
h039,2026-11-04,afternoon,141.77,140.7,1772.16
h039,2026-11-04,night,101.27,100.5,1265.83
h040,2026-11-04,morning,104.55,98.4,1306.85
h040,2026-11-04,afternoon,91.48,86.1,1143.49
h040,2026-11-04,night,65.34,61.5,816.78
h041,2026-11-04,morning,82.01,86.4,1025.18
h041,2026-11-04,afternoon,71.76,75.6,897.03
h041,2026-11-04,night,51.26,54.0,640.74
h042,2026-11-04,morning,126.19,120.0,1577.42
h042,2026-11-04,afternoon,110.42,105.0,1380.24
h042,2026-11-04,night,78.87,75.0,985.89
h043,2026-11-04,morning,135.79,127.2,1697.34
h043,2026-11-04,afternoon,118.81,111.3,1485.17
h043,2026-11-04,night,84.87,79.5,1060.83
h044,2026-11-04,morning,111.96,115.2,1399.53
h044,2026-11-04,afternoon,97.97,100.8,1224.59
h044,2026-11-04,night,69.98,72.0,874.7
h045,2026-11-04,morning,115.36,115.2,1442.05
h045,2026-11-04,afternoon,100.94,100.8,1261.79
h045,2026-11-04,night,72.1,72.0,901.28
h046,2026-11-04,morning,95.57,100.8,1194.63
h046,2026-11-04,afternoon,83.62,88.2,1045.3
h046,2026-11-04,night,59.73,63.0,746.64
h047,2026-11-04,morning,78.8,69.6,984.95
h047,2026-11-04,afternoon,68.95,60.9,861.83
h047,2026-11-04,night,49.25,43.5,615.6
h048,2026-11-04,morning,83.19,84.0,1039.9
h048,2026-11-04,afternoon,72.79,73.5,909.91
h048,2026-11-04,night,51.99,52.5,649.94
h049,2026-11-04,morning,106.7,115.2,1333.78
h049,2026-11-04,afternoon,93.36,100.8,1167.06
h049,2026-11-04,night,66.69,72.0,833.61
h050,2026-11-04,morning,81.45,86.4,1018.15
h050,2026-11-04,afternoon,71.27,75.6,890.88
h050,2026-11-04,night,50.91,54.0,636.35
h001,2026-11-05,morning,155.16,153.6,1939.47
h001,2026-11-05,afternoon,135.76,134.4,1697.04
h001,2026-11-05,night,96.97,96.0,1212.17
h002,2026-11-05,morning,63.62,60.0,795.2
h002,2026-11-05,afternoon,55.66,52.5,695.8
h002,2026-11-05,night,39.76,37.5,497.0
h003,2026-11-05,morning,79.31,88.8,991.38
h003,2026-11-05,afternoon,69.4,77.7,867.46
h003,2026-11-05,night,49.57,55.5,619.61
h004,2026-11-05,morning,88.15,76.8,1101.9
h004,2026-11-05,afternoon,77.13,67.2,964.16
h004,2026-11-05,night,55.1,48.0,688.69
h005,2026-11-05,morning,90.99,88.8,1137.41
h005,2026-11-05,afternoon,79.62,77.7,995.23
h005,2026-11-05,night,56.87,55.5,710.88
h006,2026-11-05,morning,139.42,134.4,1742.69
h006,2026-11-05,afternoon,121.99,117.6,1524.86
h006,2026-11-05,night,87.13,84.0,1089.18
h007,2026-11-05,morning,92.87,93.6,1160.9
h007,2026-11-05,afternoon,81.26,81.9,1015.79
h007,2026-11-05,night,58.05,58.5,725.56
h008,2026-11-05,morning,88.94,88.8,1111.71
h008,2026-11-05,afternoon,77.82,77.7,972.75
h008,2026-11-05,night,55.59,55.5,694.82
h009,2026-11-05,morning,90.12,91.2,1126.48
h009,2026-11-05,afternoon,78.85,79.8,985.67
h009,2026-11-05,night,56.32,57.0,704.05
h010,2026-11-05,morning,103.82,96.0,1297.71
h010,2026-11-05,afternoon,90.84,84.0,1135.49
h010,2026-11-05,night,64.89,60.0,811.07
h011,2026-11-05,morning,117.53,117.6,1469.07
h011,2026-11-05,afternoon,102.83,102.9,1285.43
h011,2026-11-05,night,73.45,73.5,918.17
h012,2026-11-05,morning,106.99,100.8,1337.32
h012,2026-11-05,afternoon,93.61,88.2,1170.15
h012,2026-11-05,night,66.87,63.0,835.82
h013,2026-11-05,morning,94.98,98.4,1187.31
h013,2026-11-05,afternoon,83.11,86.1,1038.9
h013,2026-11-05,night,59.37,61.5,742.07
h014,2026-11-05,morning,126.75,124.8,1584.42
h014,2026-11-05,afternoon,110.91,109.2,1386.36
h014,2026-11-05,night,79.22,78.0,990.26
h015,2026-11-05,morning,125.76,134.4,1571.95
h015,2026-11-05,afternoon,110.04,117.6,1375.46
h015,2026-11-05,night,78.6,84.0,982.47
h016,2026-11-05,morning,189.62,172.8,2370.22
h016,2026-11-05,afternoon,165.92,151.2,2073.94
h016,2026-11-05,night,118.51,108.0,1481.39
h017,2026-11-05,morning,105.28,112.8,1315.95
h017,2026-11-05,afternoon,92.12,98.7,1151.46
h017,2026-11-05,night,65.8,70.5,822.47
h018,2026-11-05,morning,137.92,141.6,1723.98
h018,2026-11-05,afternoon,120.68,123.9,1508.49
h018,2026-11-05,night,86.2,88.5,1077.49
h019,2026-11-05,morning,100.6,103.2,1257.5
h019,2026-11-05,afternoon,88.02,90.3,1100.31
h019,2026-11-05,night,62.87,64.5,785.94
h020,2026-11-05,morning,118.93,122.4,1486.68
h020,2026-11-05,afternoon,104.07,107.1,1300.84
h020,2026-11-05,night,74.33,76.5,929.17
h021,2026-11-05,morning,116.78,110.4,1459.76
h021,2026-11-05,afternoon,102.18,96.6,1277.29
h021,2026-11-05,night,72.99,69.0,912.35
h022,2026-11-05,morning,60.82,62.4,760.24
h022,2026-11-05,afternoon,53.22,54.6,665.21
h022,2026-11-05,night,38.01,39.0,475.15
h023,2026-11-05,morning,69.36,62.4,866.98
h023,2026-11-05,afternoon,60.69,54.6,758.61
h023,2026-11-05,night,43.35,39.0,541.86
h024,2026-11-05,morning,123.36,132.0,1541.96
h024,2026-11-05,afternoon,107.94,115.5,1349.22
h024,2026-11-05,night,77.1,82.5,963.73
h025,2026-11-05,morning,90.0,88.8,1125.04
h025,2026-11-05,afternoon,78.75,77.7,984.41
h025,2026-11-05,night,56.25,55.5,703.15
h026,2026-11-05,morning,101.3,108.0,1266.22
h026,2026-11-05,afternoon,88.64,94.5,1107.94
h026,2026-11-05,night,63.31,67.5,791.38
h027,2026-11-05,morning,143.89,139.2,1798.6
h027,2026-11-05,afternoon,125.9,121.8,1573.77
h027,2026-11-05,night,89.93,87.0,1124.12
h028,2026-11-05,morning,88.69,88.8,1108.58
h028,2026-11-05,afternoon,77.6,77.7,970.01
h028,2026-11-05,night,55.43,55.5,692.86
h029,2026-11-05,morning,54.52,55.2,681.44
h029,2026-11-05,afternoon,47.7,48.3,596.26
h029,2026-11-05,night,34.07,34.5,425.9
h030,2026-11-05,morning,144.55,132.0,1806.88
h030,2026-11-05,afternoon,126.48,115.5,1581.02
h030,2026-11-05,night,90.34,82.5,1129.3
h031,2026-11-05,morning,125.09,132.0,1563.63
h031,2026-11-05,afternoon,109.45,115.5,1368.17
h031,2026-11-05,night,78.18,82.5,977.27
h032,2026-11-05,morning,103.02,98.4,1287.71
h032,2026-11-05,afternoon,90.14,86.1,1126.75
h032,2026-11-05,night,64.39,61.5,804.82
h033,2026-11-05,morning,65.32,69.6,816.48
h033,2026-11-05,afternoon,57.15,60.9,714.42
h033,2026-11-05,night,40.82,43.5,510.3
h034,2026-11-05,morning,123.5,122.4,1543.79
h034,2026-11-05,afternoon,108.07,107.1,1350.82
h034,2026-11-05,night,77.19,76.5,964.87
h035,2026-11-05,morning,130.23,144.0,1627.84
h035,2026-11-05,afternoon,113.95,126.0,1424.36
h035,2026-11-05,night,81.39,90.0,1017.4
h036,2026-11-05,morning,54.55,57.6,681.84
h036,2026-11-05,afternoon,47.73,50.4,596.61
h036,2026-11-05,night,34.09,36.0,426.15
h037,2026-11-05,morning,61.99,62.4,774.87
h037,2026-11-05,afternoon,54.24,54.6,678.01
h037,2026-11-05,night,38.74,39.0,484.3
h038,2026-11-05,morning,74.21,64.8,927.59
h038,2026-11-05,afternoon,64.93,56.7,811.64
h038,2026-11-05,night,46.38,40.5,579.74
h039,2026-11-05,morning,162.1,160.8,2026.21
h039,2026-11-05,afternoon,141.83,140.7,1772.93
h039,2026-11-05,night,101.31,100.5,1266.38
h040,2026-11-05,morning,111.43,98.4,1392.82
h040,2026-11-05,afternoon,97.5,86.1,1218.72
h040,2026-11-05,night,69.64,61.5,870.51
h041,2026-11-05,morning,87.92,86.4,1099.04
h041,2026-11-05,afternoon,76.93,75.6,961.66
h041,2026-11-05,night,54.95,54.0,686.9
h042,2026-11-05,morning,116.28,120.0,1453.55
h042,2026-11-05,afternoon,101.75,105.0,1271.86
h042,2026-11-05,night,72.68,75.0,908.47
h043,2026-11-05,morning,142.86,127.2,1785.81
h043,2026-11-05,afternoon,125.01,111.3,1562.58
h043,2026-11-05,night,89.29,79.5,1116.13
h044,2026-11-05,morning,119.23,115.2,1490.34
h044,2026-11-05,afternoon,104.32,100.8,1304.05
h044,2026-11-05,night,74.52,72.0,931.47
h045,2026-11-05,morning,109.28,115.2,1365.96
h045,2026-11-05,afternoon,95.62,100.8,1195.21
h045,2026-11-05,night,68.3,72.0,853.72
h046,2026-11-05,morning,104.59,100.8,1307.43
h046,2026-11-05,afternoon,91.52,88.2,1144.0
h046,2026-11-05,night,65.37,63.0,817.15
h047,2026-11-05,morning,67.97,69.6,849.64
h047,2026-11-05,afternoon,59.47,60.9,743.43
h047,2026-11-05,night,42.48,43.5,531.02
h048,2026-11-05,morning,70.63,84.0,882.92
h048,2026-11-05,afternoon,61.8,73.5,772.56
h048,2026-11-05,night,44.15,52.5,551.83
h049,2026-11-05,morning,123.83,115.2,1547.82
h049,2026-11-05,afternoon,108.35,100.8,1354.35
h049,2026-11-05,night,77.39,72.0,967.39
h050,2026-11-05,morning,93.97,86.4,1174.6
h050,2026-11-05,afternoon,82.22,75.6,1027.78
h050,2026-11-05,night,58.73,54.0,734.13
h001,2026-11-06,morning,176.18,153.6,2202.31
h001,2026-11-06,afternoon,154.16,134.4,1927.02
h001,2026-11-06,night,110.12,96.0,1376.44
h002,2026-11-06,morning,62.03,60.0,775.33
h002,2026-11-06,afternoon,54.27,52.5,678.41
h002,2026-11-06,night,38.77,37.5,484.58
h003,2026-11-06,morning,87.03,88.8,1087.91
h003,2026-11-06,afternoon,76.15,77.7,951.92
h003,2026-11-06,night,54.4,55.5,679.95
h004,2026-11-06,morning,81.93,76.8,1024.13
h004,2026-11-06,afternoon,71.69,67.2,896.11
h004,2026-11-06,night,51.21,48.0,640.08
h005,2026-11-06,morning,94.84,88.8,1185.46
h005,2026-11-06,afternoon,82.98,77.7,1037.28
h005,2026-11-06,night,59.27,55.5,740.92
h006,2026-11-06,morning,152.01,134.4,1900.18
h006,2026-11-06,afternoon,133.01,117.6,1662.66
h006,2026-11-06,night,95.01,84.0,1187.62
h007,2026-11-06,morning,93.27,93.6,1165.82
h007,2026-11-06,afternoon,81.61,81.9,1020.09
h007,2026-11-06,night,58.29,58.5,728.64
h008,2026-11-06,morning,87.62,88.8,1095.3
